,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,cable connection,Assessment Number
0,No,Yes,Yes,Yes,Yes,No,No,1086352300
0,No,No,Yes,Yes,No,No,No,1086352341
0,No,No,Yes,Yes,No,No,No,1086352376
0,No,No,Yes,Yes,No,No,No,1086352421
0,No,No,Yes,Yes,No,No,No,1086352426
0,No,No,Yes,Yes,No,No,No,1086352428
0,No,No,Yes,Yes,No,No,No,1086352429
0,No,No,Yes,Yes,No,No,No,1086352431
0,No,No,Yes,Yes,No,No,No,1086352434
0,No,No,Yes,Yes,No,No,No,1086352452
0,No,No,Yes,Yes,No,No,No,1086352455
0,No,No,Yes,Yes,No,No,No,1086352457
0,No,No,Yes,Yes,No,No,No,1086352469
0,No,No,Yes,Yes,No,No,No,1086352475
0,No,No,Yes,Yes,No,No,No,1086352523
0,No,No,No,No,No,No,No,1086352529
0,No,Yes,Yes,Yes,Yes,No,No,1086352532
0,No,No,Yes,Yes,No,No,No,1086352533
0,No,No,Yes,Yes,No,No,No,1086352546
0,No,Yes,Yes,Yes,No,No,No,1086352548
0,No,Yes,Yes,Yes,No,No,No,1086352550
0,No,No,Yes,Yes,No,No,No,1086352558
0,No,No,Yes,Yes,No,No,No,1086352562
0,No,No,Yes,Yes,No,No,No,1086352566
0,No,No,Yes,Yes,No,No,No,1086352572
0,No,No,Yes,Yes,No,No,No,1086352573
0,No,No,Yes,Yes,No,No,No,1086352650
0,No,No,Yes,Yes,No,No,No,1086352762
0,No,No,Yes,Yes,No,No,No,1086352698
0,No,No,Yes,Yes,No,No,No,1086352716
0,No,No,Yes,Yes,No,No,No,1086352719
0,No,No,Yes,Yes,No,No,No,1086352720
0,No,No,Yes,Yes,No,No,No,1086352725
0,No,No,Yes,Yes,No,No,No,1086352726
0,No,No,Yes,Yes,No,No,No,1086352727
0,No,No,Yes,Yes,No,No,No,1086352733
0,No,No,Yes,Yes,No,No,No,1086352736
0,No,No,Yes,Yes,No,No,No,1086352761
0,No,No,Yes,Yes,No,No,No,1086352763
0,No,Yes,Yes,Yes,No,No,No,1086352811
0,No,No,Yes,Yes,No,No,No,1086352770
0,No,No,Yes,Yes,No,No,No,1086352805
0,No,Yes,Yes,Yes,No,No,No,1086352818
0,No,No,Yes,Yes,No,No,No,1086352853
0,No,No,Yes,Yes,No,No,No,1086352888
0,No,No,Yes,Yes,No,No,No,1086352897
0,No,No,Yes,Yes,No,No,No,1086352898
0,No,No,Yes,Yes,No,No,No,1086352899
0,No,No,Yes,Yes,No,No,No,1086352901
0,No,No,Yes,Yes,No,No,No,1086352995
0,No,No,Yes,Yes,No,No,No,1086353066
0,No,No,Yes,Yes,No,No,No,1086353084
0,No,No,Yes,Yes,No,No,No,1086353098
0,No,No,Yes,Yes,No,No,No,1086353109
0,No,No,Yes,Yes,No,No,No,1086353327
0,No,No,Yes,Yes,No,No,No,1086353248
0,No,No,Yes,Yes,No,No,No,1086353342
0,No,No,Yes,Yes,No,No,No,1086353347
0,No,No,Yes,Yes,No,No,No,1086353392
0,No,No,Yes,Yes,No,No,No,1086353393
0,No,No,No,No,No,No,No,1086353394
0,No,No,Yes,Yes,No,No,No,1086353397
0,No,No,Yes,Yes,No,No,No,1086353400
0,No,No,Yes,Yes,No,No,No,1086353466
0,No,No,Yes,Yes,No,No,No,1086353467
0,No,No,Yes,Yes,No,No,No,1086353470
0,No,No,Yes,Yes,No,No,No,1086353530
0,No,No,Yes,Yes,No,No,No,1086353534
0,No,No,Yes,Yes,No,No,No,1086353598
0,No,No,Yes,Yes,No,No,No,1086353603
0,No,No,Yes,Yes,No,No,No,1086353605
0,No,No,Yes,Yes,No,No,No,1086353609
0,No,No,Yes,Yes,No,No,No,1086353681
0,No,No,Yes,Yes,No,No,No,1086353779
0,No,No,Yes,Yes,No,No,No,1086353816
0,No,No,Yes,Yes,No,No,No,1086353808
0,No,No,Yes,Yes,No,No,No,1086353815
0,No,No,Yes,Yes,No,No,No,1086353827
0,No,No,Yes,Yes,No,No,No,1086353850
0,No,No,Yes,Yes,No,No,No,1086353853
0,No,No,Yes,Yes,No,No,No,1086353923
0,No,No,Yes,Yes,No,No,No,1086353928
0,No,No,Yes,Yes,No,No,No,1086353983
0,No,No,Yes,Yes,No,No,No,1086353958
0,No,No,Yes,Yes,No,No,No,1086353969
0,No,Yes,Yes,Yes,No,No,No,1086353979
0,No,No,Yes,Yes,No,No,No,1086353981
0,No,No,Yes,Yes,No,No,No,1086354023
0,No,No,Yes,Yes,No,No,No,1086354019
0,No,No,Yes,Yes,No,No,No,1086354020
0,No,No,Yes,Yes,No,No,No,1086354022
0,No,No,Yes,Yes,No,No,No,1086354026
0,No,No,Yes,Yes,No,No,No,1086354049
0,No,No,Yes,Yes,No,No,No,1086354062
0,No,No,Yes,Yes,No,No,No,1086354063
0,No,No,Yes,Yes,No,No,No,1086354064
0,No,No,Yes,Yes,No,No,No,1086354122
0,No,No,Yes,Yes,No,No,No,1086354194
0,No,No,Yes,Yes,No,No,No,1086354200
0,No,No,Yes,Yes,No,No,No,1086354226
0,No,No,Yes,Yes,No,No,No,1086354237
0,No,No,Yes,Yes,No,No,No,1086386858
0,No,No,No,No,No,No,No,1086471395
0,No,No,No,No,No,No,No,1086471399
0,No,No,No,No,No,No,No,1086471451
0,No,No,No,No,No,No,No,1086471460
0,No,No,No,No,No,No,No,1086471510
0,No,No,No,No,No,No,No,1086471531
0,No,No,No,No,No,No,No,1086471533
0,No,No,No,No,No,No,No,1086471545
0,No,No,No,No,No,No,No,1086471547
0,No,No,No,No,No,No,No,1086471560
0,No,No,No,No,No,No,No,1086471579
0,No,No,No,No,No,No,No,1086471600
0,No,No,No,No,No,No,No,1086471603
0,No,No,No,No,No,No,No,1086471611
0,No,No,No,No,No,No,No,1086471671
0,No,No,No,No,No,No,No,1086471695
0,No,No,No,No,No,No,No,1086471761
0,No,Yes,No,Yes,Yes,No,No,1086471765
0,No,No,No,No,No,No,No,1086471781
0,No,No,No,No,No,No,No,1086471844
0,No,Yes,No,No,No,No,No,1086494110
0,No,Yes,No,No,No,No,No,1086492802
0,No,No,No,No,No,No,No,1086495578
0,No,Yes,No,No,No,No,No,1086499969
0,No,Yes,No,No,No,No,No,1086504889
0,No,No,No,No,No,No,No,1086508315
0,Yes,Yes,No,No,No,No,No,1086508318
0,No,No,No,No,No,No,No,1086520179
0,No,No,No,No,No,No,No,1086520595
0,No,No,No,No,No,No,No,1086520606
0,No,No,No,No,No,No,No,1086531926
0,No,No,No,No,No,No,No,1086533902
0,No,Yes,No,Yes,Yes,No,Yes,1086539233
0,No,Yes,No,Yes,No,No,Yes,1086537870
0,No,No,No,No,No,No,No,1086541526
0,No,Yes,No,Yes,No,Yes,Yes,1086542872
0,Yes,Yes,No,Yes,No,No,No,1086542900
0,Yes,Yes,No,Yes,No,No,No,1086542902
0,Yes,Yes,No,Yes,No,No,No,1086542903
0,Yes,Yes,No,Yes,Yes,No,No,1086542904
0,No,Yes,No,Yes,No,No,No,1086542906
0,Yes,Yes,No,Yes,No,No,No,1086542907
0,No,Yes,No,Yes,No,No,No,1086547268
0,Yes,Yes,No,Yes,Yes,Yes,Yes,1086545572
0,Yes,Yes,No,Yes,Yes,Yes,Yes,1086546011
0,Yes,Yes,No,Yes,Yes,Yes,Yes,1086546012
0,No,Yes,No,Yes,No,No,No,1086546253
0,Yes,Yes,No,Yes,Yes,Yes,Yes,1086546743
0,No,No,Yes,Yes,No,No,No,1086354443
0,No,No,Yes,Yes,No,No,No,1086354445
0,No,No,Yes,Yes,No,No,No,1086354854
0,No,No,Yes,Yes,No,No,No,1086354775
0,No,No,Yes,Yes,No,No,No,1086354834
0,No,No,Yes,Yes,No,No,No,1086354887
0,No,No,Yes,Yes,No,No,No,1086354975
0,No,No,Yes,Yes,No,No,No,1086355057
0,No,No,Yes,Yes,No,No,No,1086355107
0,No,No,Yes,Yes,No,No,No,1086355158
0,No,No,Yes,Yes,No,No,No,1086355226
0,No,No,Yes,Yes,No,No,No,1086355242
0,No,No,Yes,Yes,No,No,No,1086355261
0,No,No,Yes,Yes,No,No,No,1086355351
0,No,No,Yes,Yes,No,No,No,1086355370
0,No,No,Yes,Yes,No,No,No,1086355382
0,No,No,Yes,Yes,No,No,No,1086355400
0,No,No,Yes,Yes,No,No,No,1086355573
0,No,No,Yes,Yes,No,No,No,1086355503
0,No,No,Yes,Yes,No,No,No,1086355609
0,No,No,Yes,Yes,No,No,No,1086355664
0,No,No,Yes,Yes,No,No,No,1086355790
0,No,No,Yes,Yes,No,No,No,1086355782
0,No,No,Yes,Yes,No,No,No,1086355909
0,No,No,Yes,Yes,No,No,No,1086355953
0,No,No,Yes,Yes,No,No,No,1086356052
0,No,No,Yes,Yes,No,No,No,1086356359
0,No,No,Yes,Yes,No,No,No,1086356427
0,No,No,Yes,Yes,No,No,No,1086356491
0,No,No,Yes,Yes,No,No,No,1086356496
0,No,No,Yes,Yes,No,No,No,1086356532
0,No,No,Yes,Yes,No,No,No,1086356627
0,No,No,Yes,Yes,No,No,No,1086356869
0,No,No,Yes,Yes,No,No,No,1086356920
0,No,No,Yes,Yes,No,No,No,1086356943
0,No,No,Yes,Yes,No,No,No,1086357125
0,No,No,Yes,Yes,No,No,No,1086357115
0,No,No,Yes,Yes,No,No,No,1086357029
0,No,No,Yes,Yes,No,No,No,1086357178
0,No,No,Yes,Yes,No,No,No,1086357254
0,No,No,Yes,Yes,No,No,No,1086357386
0,No,No,Yes,Yes,No,No,No,1086357399
0,No,No,Yes,Yes,No,No,No,1086357450
0,No,No,Yes,Yes,No,No,No,1086357626
0,No,No,Yes,Yes,No,No,No,1086357754
0,No,No,Yes,Yes,No,No,No,1086357870
0,No,No,Yes,Yes,No,No,No,1086357951
0,No,No,Yes,Yes,No,No,No,1086358016
0,No,No,Yes,Yes,No,No,No,1086358264
0,No,No,Yes,Yes,No,No,No,1086358436
0,No,No,Yes,Yes,No,No,No,1086358496
0,No,No,Yes,Yes,No,No,No,1086358562
0,No,No,Yes,Yes,No,No,No,1086358633
0,No,No,Yes,Yes,No,No,No,1086358762
0,No,No,Yes,Yes,No,No,No,1086358788
0,No,No,Yes,Yes,No,No,No,1086358827
0,No,No,Yes,Yes,No,No,No,1086358828
0,No,No,Yes,Yes,No,No,No,1086358881
0,No,No,Yes,Yes,No,No,No,1086358997
0,No,No,Yes,Yes,No,No,No,1086358999
0,No,No,Yes,Yes,No,No,No,1086360066
0,No,No,Yes,Yes,No,No,No,1086359290
0,No,No,Yes,Yes,No,No,No,1086359516
0,No,No,Yes,Yes,No,No,No,1086359404
0,No,No,Yes,Yes,No,No,No,1086359409
0,No,No,Yes,Yes,No,No,No,1086359615
0,No,No,Yes,Yes,No,No,No,1086359758
0,No,No,Yes,Yes,No,No,No,1086359776
0,No,No,Yes,Yes,No,No,No,1086359913
0,No,No,Yes,Yes,No,No,No,1086360215
0,No,No,Yes,Yes,No,No,No,1086360266
0,No,No,Yes,Yes,No,No,No,1086360341
0,No,No,Yes,Yes,No,No,No,1086360514
0,No,No,No,No,No,No,No,1086471945
0,No,No,No,No,No,No,No,1086471993
0,No,No,No,No,No,No,No,1086472017
0,No,No,No,No,No,No,No,1086472190
0,No,No,No,No,No,No,No,1086472263
0,No,No,No,No,No,No,No,1086472294
0,No,No,No,No,No,No,No,1086472335
0,Yes,Yes,No,Yes,Yes,No,No,1086472418
0,No,No,No,No,No,No,No,1086472475
0,No,No,No,No,No,No,No,1086472476
0,No,Yes,No,No,No,No,No,1086472494
0,No,Yes,No,No,Yes,No,No,1086472517
0,No,No,No,No,No,No,No,1086472532
0,No,No,No,Yes,Yes,No,No,1086507050
0,No,Yes,No,Yes,Yes,No,Yes,1086497489
0,No,Yes,No,Yes,Yes,No,No,1086507924
0,No,Yes,No,Yes,Yes,No,No,1086517333
0,No,No,Yes,Yes,No,No,No,1086306824
0,No,No,Yes,Yes,No,No,No,1086307180
0,No,No,Yes,Yes,No,No,No,1086307181
0,No,No,Yes,Yes,No,No,No,1086360787
0,No,No,Yes,Yes,No,No,No,1086361031
0,No,No,Yes,Yes,No,No,No,1086361048
0,No,No,Yes,Yes,No,No,No,1086361185
0,No,No,Yes,Yes,No,No,No,1086361132
0,No,No,Yes,Yes,No,No,No,1086361123
0,No,No,Yes,Yes,No,No,No,1086361203
0,No,No,Yes,Yes,No,No,No,1086361273
0,No,No,Yes,Yes,No,No,No,1086361417
0,No,No,Yes,Yes,No,No,No,1086361442
0,No,No,Yes,Yes,No,No,No,1086361453
0,No,Yes,Yes,Yes,No,No,No,1086361454
0,No,No,Yes,Yes,No,No,No,1086361481
0,No,No,Yes,Yes,No,No,No,1086361651
0,No,No,Yes,Yes,No,No,No,1086361665
0,No,No,Yes,Yes,No,No,No,1086361706
0,No,No,Yes,Yes,No,No,No,1086361833
0,No,No,Yes,Yes,No,No,No,1086361835
0,No,No,Yes,Yes,No,No,No,1086361864
0,No,No,Yes,Yes,No,No,No,1086361893
0,No,No,Yes,Yes,No,No,No,1086361927
0,No,No,Yes,Yes,No,No,No,1086361964
0,No,No,Yes,Yes,No,No,No,1086361968
0,No,No,Yes,Yes,No,No,No,1086361970
0,No,No,Yes,Yes,No,No,No,1086362018
0,No,No,Yes,Yes,No,No,No,1086362033
0,No,No,Yes,Yes,No,No,No,1086362044
0,No,No,Yes,Yes,No,No,No,1086362158
0,No,No,Yes,Yes,No,No,No,1086362247
0,No,No,Yes,Yes,No,No,No,1086362270
0,No,No,Yes,Yes,No,No,No,1086362315
0,No,No,Yes,Yes,No,No,No,1086362317
0,No,No,Yes,Yes,No,No,No,1086362318
0,No,No,Yes,Yes,No,No,No,1086362327
0,No,No,Yes,Yes,No,No,No,1086362361
0,No,No,Yes,Yes,No,No,No,1086362375
0,No,Yes,Yes,Yes,Yes,No,No,1086362397
0,No,No,Yes,Yes,No,No,No,1086362401
0,No,No,Yes,Yes,No,No,No,1086362423
0,No,Yes,Yes,Yes,Yes,No,No,1086362456
0,No,Yes,Yes,Yes,Yes,No,No,1086362466
0,No,Yes,Yes,Yes,No,No,No,1086362501
0,No,Yes,Yes,Yes,No,No,No,1086362511
0,No,Yes,Yes,Yes,No,No,No,1086362516
0,No,No,Yes,Yes,No,No,No,1086362594
0,No,No,Yes,Yes,No,No,No,1086363032
0,No,No,Yes,Yes,No,No,No,1086362728
0,No,No,Yes,Yes,No,No,No,1086362852
0,No,Yes,Yes,Yes,Yes,No,No,1086362928
0,No,No,Yes,Yes,No,No,No,1086363059
0,No,No,Yes,Yes,No,No,No,1086362949
0,No,No,Yes,Yes,No,No,No,1086362981
0,No,No,Yes,Yes,No,No,No,1086363025
0,No,No,Yes,Yes,No,No,No,1086363026
0,No,No,Yes,Yes,No,No,No,1086363019
0,No,Yes,Yes,Yes,Yes,No,No,1086363057
0,No,No,Yes,Yes,No,No,No,1086363157
0,No,No,Yes,Yes,No,No,No,1086364124
0,No,No,Yes,Yes,No,No,No,1086363182
0,No,No,Yes,Yes,No,No,No,1086363266
0,No,No,Yes,Yes,No,No,No,1086363274
0,No,No,Yes,Yes,No,No,No,1086363321
0,No,No,Yes,Yes,No,No,No,1086363338
0,No,Yes,Yes,Yes,No,No,No,1086363369
0,No,No,Yes,Yes,No,No,No,1086363401
0,No,No,Yes,Yes,No,No,No,1086363420
0,No,No,Yes,Yes,No,No,No,1086363441
0,No,No,Yes,Yes,No,No,No,1086363460
0,No,No,Yes,Yes,No,No,No,1086363478
0,No,No,Yes,Yes,No,No,No,1086363527
0,No,No,Yes,Yes,No,No,No,1086363532
0,No,No,Yes,Yes,No,No,No,1086363559
0,No,No,Yes,Yes,No,No,No,1086363629
0,No,No,Yes,Yes,No,No,No,1086363646
0,No,No,Yes,Yes,No,No,No,1086363710
0,No,Yes,Yes,Yes,Yes,No,No,1086363858
0,No,No,Yes,Yes,No,No,No,1086363885
0,No,No,Yes,Yes,No,No,No,1086363877
0,No,No,Yes,Yes,No,No,No,1086363889
0,No,No,Yes,Yes,No,No,No,1086363906
0,No,No,Yes,Yes,No,No,No,1086363915
0,No,No,Yes,Yes,No,No,No,1086363947
0,No,No,Yes,Yes,No,No,No,1086363967
0,No,No,Yes,Yes,No,No,No,1086363971
0,No,No,Yes,Yes,No,No,No,1086364033
0,No,No,Yes,Yes,No,No,No,1086364094
0,No,Yes,Yes,Yes,Yes,No,No,1086364153
0,No,No,Yes,Yes,No,No,No,1086364168
0,No,No,Yes,Yes,No,No,No,1086364239
0,No,No,Yes,Yes,No,No,No,1086364453
0,No,No,Yes,Yes,No,No,No,1086364464
0,No,Yes,Yes,Yes,No,No,Yes,1086364479
0,No,No,Yes,Yes,No,No,No,1086364517
0,No,No,Yes,Yes,No,No,No,1086364625
0,No,No,Yes,Yes,No,No,No,1086364689
0,No,No,Yes,Yes,No,No,No,1086365753
0,No,No,Yes,Yes,No,No,No,1086364713
0,No,Yes,Yes,Yes,No,No,No,1086364794
0,No,No,Yes,Yes,No,No,No,1086364884
0,No,No,Yes,Yes,No,No,No,1086364914
0,No,No,Yes,Yes,No,No,No,1086364957
0,No,No,Yes,Yes,No,No,No,1086364994
0,No,No,Yes,Yes,No,No,No,1086364948
0,No,No,Yes,Yes,No,No,No,1086365027
0,No,Yes,Yes,Yes,No,No,No,1086365048
0,No,No,Yes,Yes,No,No,No,1086365184
0,No,No,Yes,Yes,No,No,No,1086365210
0,No,No,Yes,Yes,No,No,No,1086365234
0,No,No,Yes,Yes,No,No,No,1086365322
0,No,No,Yes,Yes,No,No,No,1086365386
0,No,No,Yes,Yes,No,No,No,1086365389
0,No,Yes,Yes,Yes,Yes,No,No,1086365434
0,No,No,Yes,Yes,No,No,No,1086365510
0,No,No,Yes,Yes,No,No,No,1086365565
0,No,No,Yes,Yes,No,No,No,1086365626
0,No,No,Yes,Yes,No,No,No,1086365675
0,No,No,Yes,Yes,No,No,No,1086365678
0,No,No,Yes,Yes,No,No,No,1086365766
0,No,No,Yes,Yes,No,No,No,1086365866
0,No,No,Yes,Yes,No,No,No,1086365872
0,No,No,Yes,Yes,No,No,No,1086365913
0,No,No,Yes,Yes,No,No,No,1086366051
0,No,No,Yes,Yes,No,No,No,1086366120
0,No,No,Yes,Yes,No,No,No,1086366145
0,No,No,No,No,No,No,No,1086472745
0,No,No,Yes,Yes,No,No,No,1086366584
0,No,No,Yes,Yes,No,No,No,1086366224
0,No,No,Yes,Yes,No,No,No,1086366230
0,No,No,Yes,Yes,No,No,No,1086366745
0,No,No,Yes,Yes,No,No,No,1086366304
0,No,No,Yes,Yes,No,No,No,1086366321
0,No,No,Yes,Yes,No,No,No,1086366410
0,No,Yes,Yes,Yes,No,No,No,1086366440
0,No,No,Yes,Yes,No,No,No,1086366453
0,No,Yes,Yes,Yes,No,No,No,1086366471
0,No,No,Yes,Yes,No,No,No,1086366504
0,No,No,Yes,Yes,No,No,No,1086366536
0,No,No,Yes,Yes,No,No,No,1086366598
0,No,No,Yes,Yes,No,No,No,1086366638
0,No,No,Yes,Yes,No,No,No,1086366647
0,No,Yes,Yes,Yes,No,No,No,1086366702
0,No,No,Yes,Yes,No,No,No,1086366816
0,No,No,Yes,Yes,No,No,No,1086366854
0,No,No,Yes,Yes,No,No,No,1086366857
0,No,No,Yes,Yes,No,No,No,1086366893
0,No,No,Yes,Yes,No,No,No,1086366898
0,No,No,Yes,Yes,No,No,No,1086366954
0,No,No,Yes,Yes,No,No,No,1086366972
0,No,No,Yes,Yes,No,No,No,1086367067
0,No,No,Yes,Yes,No,No,No,1086367102
0,No,No,Yes,Yes,No,No,No,1086367106
0,No,No,Yes,Yes,No,No,No,1086367217
0,No,No,Yes,Yes,No,No,No,1086367211
0,No,No,Yes,Yes,No,No,No,1086367238
0,No,No,Yes,Yes,No,No,No,1086367272
0,No,No,Yes,Yes,No,No,No,1086367313
0,No,No,Yes,Yes,No,No,No,1086367319
0,No,No,Yes,Yes,No,No,No,1086367331
0,No,No,Yes,Yes,No,No,No,1086367382
0,No,No,Yes,Yes,No,No,No,1086367530
0,No,No,Yes,Yes,No,No,No,1086367538
0,No,No,Yes,Yes,No,No,No,1086367535
0,No,No,Yes,Yes,No,No,No,1086443971
0,No,No,Yes,Yes,No,No,No,1086367537
0,No,No,Yes,Yes,No,No,No,1086367534
0,No,No,Yes,Yes,No,No,No,1086367536
0,No,No,Yes,Yes,No,No,No,1086367527
0,No,No,Yes,Yes,No,No,No,1086367528
0,No,No,Yes,Yes,No,No,No,1086367529
0,No,No,Yes,Yes,No,No,No,1086367531
0,No,No,Yes,Yes,No,No,No,1086367532
0,No,No,Yes,Yes,No,No,No,1086367533
0,No,Yes,Yes,Yes,No,No,No,1086367994
0,No,No,Yes,Yes,No,No,No,1086367562
0,No,No,Yes,Yes,No,No,No,1086367574
0,No,No,Yes,Yes,No,No,No,1086367648
0,No,No,Yes,Yes,No,No,No,1086367655
0,No,No,Yes,Yes,No,No,No,1086367677
0,No,No,Yes,Yes,No,No,No,1086367680
0,No,No,Yes,Yes,No,No,No,1086367691
0,No,No,Yes,Yes,No,No,No,1086367711
0,No,No,No,No,No,No,No,1086472643
0,No,No,Yes,Yes,No,No,No,1086367863
0,No,No,Yes,Yes,No,No,No,1086367881
0,No,No,Yes,Yes,No,No,No,1086367969
0,No,No,Yes,Yes,No,No,No,1086368003
0,No,No,Yes,Yes,No,No,No,1086368016
0,No,No,Yes,Yes,No,No,No,1086368100
0,No,No,Yes,Yes,No,No,No,1086368273
0,No,Yes,Yes,Yes,No,No,No,1086368449
0,No,Yes,Yes,Yes,No,No,No,1086368451
0,No,No,Yes,Yes,No,No,No,1086368543
0,No,No,Yes,Yes,No,No,No,1086368553
0,No,No,Yes,Yes,No,No,No,1086368598
0,No,No,Yes,Yes,No,No,No,1086368711
0,No,No,Yes,Yes,No,No,No,1086368959
0,No,No,Yes,Yes,No,No,No,1086368972
0,No,No,Yes,Yes,No,No,No,1086368976
0,No,No,Yes,Yes,No,No,No,1086369048
0,No,No,No,No,No,No,No,1086461468
0,No,No,No,No,No,No,No,1086472634
0,No,No,No,No,No,No,No,1086472697
0,No,No,No,No,No,No,No,1086472712
0,No,No,No,No,No,No,No,1086472786
0,No,No,No,No,No,No,No,1086472838
0,No,No,No,No,No,No,No,1086472881
0,No,No,No,No,No,No,No,1086472893
0,No,No,No,No,No,No,No,1086472894
0,No,No,No,No,No,No,No,1086472911
0,No,No,No,No,No,No,No,1086472920
0,No,No,No,No,No,No,No,1086472943
0,No,No,No,No,No,No,No,1086472945
0,No,No,No,No,No,No,No,1086473004
0,No,No,No,No,No,No,No,1086473010
0,No,No,No,No,No,No,No,1086473012
0,No,No,No,No,No,No,No,1086473137
0,No,No,No,No,No,No,No,1086473152
0,No,No,No,No,No,No,No,1086473186
0,No,No,No,No,No,No,No,1086473233
0,No,No,No,No,No,No,No,1086473247
0,No,No,No,No,No,No,No,1086473258
0,No,No,No,No,No,No,No,1086473288
0,No,No,No,No,No,No,No,1086473316
0,Yes,Yes,No,Yes,Yes,No,No,1086473326
0,No,No,No,No,No,No,No,1086473390
0,No,No,No,No,No,No,No,1086473397
0,No,No,No,No,No,No,No,1086473454
0,No,No,No,No,No,No,No,1086473481
0,Yes,Yes,No,Yes,Yes,No,No,1086473502
0,No,Yes,No,Yes,No,No,Yes,1086473547
0,No,Yes,No,Yes,Yes,No,No,1086473588
0,No,Yes,No,Yes,Yes,No,No,1086473602
0,No,No,No,No,No,No,No,1086485540
0,No,No,No,No,No,No,No,1086485554
0,No,Yes,No,Yes,Yes,No,No,1086488568
0,No,Yes,No,Yes,Yes,No,No,1086489354
0,No,No,No,No,No,No,No,1086489707
0,No,Yes,No,Yes,No,No,No,1086516601
0,Yes,Yes,No,Yes,Yes,No,No,1086491995
0,No,No,No,No,No,No,No,1086493200
0,Yes,Yes,No,No,Yes,No,No,1086494833
0,No,Yes,No,Yes,Yes,No,No,1086495071
0,No,No,No,No,No,No,No,1086495527
0,No,Yes,No,Yes,No,No,No,1086500314
0,No,Yes,No,Yes,No,No,No,1086500353
0,No,Yes,No,Yes,No,No,No,1086500354
0,No,Yes,No,Yes,Yes,No,No,1086501561
0,Yes,Yes,No,Yes,Yes,No,No,1086501983
0,No,No,Yes,Yes,No,No,No,1086369441
0,No,Yes,No,Yes,Yes,No,No,1086522401
0,No,Yes,No,Yes,Yes,No,No,1086525221
0,No,No,No,No,No,No,No,1086526638
0,No,No,No,No,No,No,No,1086529629
0,No,Yes,No,Yes,No,No,Yes,1086535514
0,No,Yes,No,Yes,Yes,No,No,1086537607
0,No,No,Yes,Yes,No,No,No,1086370149
0,No,Yes,No,Yes,No,No,Yes,1086538671
0,No,Yes,No,Yes,No,No,Yes,1086539440
0,No,No,Yes,Yes,No,No,No,1086370580
0,No,No,Yes,Yes,No,No,No,1086369215
0,No,No,Yes,Yes,No,No,No,1086369251
0,No,No,Yes,Yes,No,No,No,1086369877
0,No,No,Yes,Yes,No,No,No,1086369382
0,No,No,Yes,Yes,No,No,No,1086369401
0,No,No,Yes,Yes,No,No,No,1086369403
0,No,No,Yes,Yes,No,No,No,1086370143
0,No,No,Yes,Yes,No,No,No,1086369458
0,No,No,Yes,Yes,No,No,No,1086369492
0,No,No,Yes,Yes,No,No,No,1086369509
0,No,No,Yes,Yes,No,No,No,1086369529
0,No,No,Yes,Yes,No,No,No,1086369644
0,No,No,Yes,Yes,No,No,No,1086369765
0,No,No,Yes,Yes,No,No,No,1086369820
0,No,No,Yes,Yes,No,No,No,1086369834
0,No,No,Yes,Yes,No,No,No,1086369849
0,No,No,Yes,Yes,No,No,No,1086369858
0,No,No,Yes,Yes,No,No,No,1086369865
0,No,No,Yes,Yes,No,No,No,1086369879
0,No,No,Yes,Yes,No,No,No,1086369881
0,No,No,Yes,Yes,No,No,No,1086369883
0,No,No,Yes,Yes,No,No,No,1086369885
0,No,No,Yes,Yes,No,No,No,1086369887
0,No,No,Yes,Yes,No,No,No,1086369908
0,No,No,Yes,Yes,No,No,No,1086369910
0,No,No,Yes,Yes,No,No,No,1086369919
0,No,No,Yes,Yes,No,No,No,1086369944
0,No,No,Yes,Yes,No,No,No,1086369974
0,No,No,Yes,Yes,No,No,No,1086369991
0,No,No,Yes,Yes,No,No,No,1086370119
0,No,No,Yes,Yes,No,No,No,1086370889
0,No,No,Yes,Yes,No,No,No,1086370135
0,No,No,Yes,Yes,No,No,No,1086370139
0,No,No,Yes,Yes,No,No,No,1086370141
0,No,No,Yes,Yes,No,No,No,1086370153
0,No,No,Yes,Yes,No,No,No,1086370242
0,No,No,Yes,Yes,No,No,No,1086370297
0,No,No,Yes,Yes,No,No,No,1086370347
0,No,No,Yes,Yes,No,No,No,1086371061
0,No,No,Yes,Yes,No,No,No,1086370381
0,No,No,Yes,Yes,No,No,No,1086370406
0,No,No,Yes,Yes,No,No,No,1086370410
0,No,No,Yes,Yes,No,No,No,1086370487
0,No,No,Yes,Yes,No,No,No,1086370493
0,No,No,Yes,Yes,No,No,No,1086370499
0,No,No,Yes,Yes,No,No,No,1086370526
0,No,No,Yes,Yes,No,No,No,1086370574
0,No,No,Yes,Yes,No,No,No,1086370577
0,No,No,Yes,Yes,No,No,No,1086370599
0,No,No,Yes,Yes,No,No,No,1086370605
0,No,No,Yes,Yes,No,No,No,1086370608
0,No,No,Yes,Yes,No,No,No,1086370621
0,No,No,Yes,Yes,No,No,No,1086370629
0,No,No,Yes,Yes,No,No,No,1086370633
0,No,No,Yes,Yes,No,No,No,1086370634
0,No,No,Yes,Yes,No,No,No,1086370645
0,No,No,Yes,Yes,No,No,No,1086370649
0,No,No,Yes,Yes,No,No,No,1086370650
0,No,No,Yes,Yes,No,No,No,1086370656
0,No,No,Yes,Yes,No,No,No,1086370657
